time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-01-04 21:45,23550.299,16219.021,5901.577,13804.764,63,48,34
2025-01-04 22:00,23550.448,16219.021,5901.577,13804.764,99,70,46
2025-01-04 22:15,23550.830,16219.021,5901.577,13804.764,154,151,143
2025-01-04 22:30,23551.215,16219.021,5901.577,13804.764,142,166,144
2025-01-04 22:45,23551.668,16219.021,5901.577,13804.764,204,187,176
2025-01-04 23:00,23551.984,16219.021,5901.577,13804.764,160,128,130
2025-01-04 23:15,23552.305,16219.021,5901.577,13804.764,152,137,123
2025-01-04 23:30,23552.603,16219.021,5901.577,13804.764,115,112,119
2025-01-04 23:45,23552.942,16219.021,5901.577,13804.764,133,146,149
2025-01-05 00:00,23553.204,16219.021,5901.577,13804.764,127,91,94
2025-01-05 00:15,23553.536,16219.021,5901.577,13804.764,123,145,118
2025-01-05 00:30,23553.875,16219.021,5901.577,13804.764,163,167,120
2025-01-05 00:45,23554.213,16219.021,5901.577,13804.764,141,157,115
2025-01-05 01:00,23554.464,16219.021,5901.577,13804.764,134,125,98
2025-01-05 01:15,23554.805,16219.021,5901.577,13804.764,153,161,115
2025-01-05 01:30,23555.181,16219.021,5901.577,13804.764,181,136,146
2025-01-05 01:45,23555.574,16219.021,5901.577,13804.764,173,144,120
2025-01-05 02:00,23556.019,16219.021,5901.577,13804.764,189,164,143
2025-01-05 02:15,23556.390,16219.021,5901.577,13804.764,143,175,148
2025-01-05 02:30,23556.856,16219.021,5901.577,13804.764,165,191,147
2025-01-05 02:45,23557.228,16219.021,5901.577,13804.764,159,173,130
2025-01-05 03:00,23557.592,16219.021,5901.577,13804.764,174,140,146
2025-01-05 03:15,23557.968,16219.021,5901.577,13804.764,165,134,116
2025-01-05 03:30,23558.358,16219.021,5901.577,13804.764,147,185,125
2025-01-05 03:45,23558.872,16219.021,5901.577,13804.764,205,202,178
2025-01-05 04:00,23559.372,16219.021,5901.577,13804.764,180,218,192
2025-01-05 04:15,23559.684,16219.021,5901.577,13804.764,115,119,127
2025-01-05 04:30,23559.992,16219.021,5901.577,13804.764,107,155,93
2025-01-05 04:45,23560.377,16219.021,5901.577,13804.764,161,168,139
2025-01-05 05:00,23560.706,16219.021,5901.577,13804.764,132,127,144
2025-01-05 05:15,23560.981,16219.021,5901.577,13804.764,135,145,83
2025-01-05 05:30,23561.259,16219.021,5901.577,13804.764,125,135,126
2025-01-05 05:45,23561.527,16219.021,5901.577,13804.764,118,121,94
2025-01-05 06:00,23561.940,16219.021,5901.577,13804.764,152,176,141
2025-01-05 06:15,23562.377,16219.021,5901.577,13804.764,188,190,179
2025-01-05 06:30,23562.679,16219.021,5901.577,13804.764,114,147,123
2025-01-05 06:45,23562.969,16219.021,5901.577,13804.764,138,148,97
2025-01-05 07:00,23563.083,16219.021,5901.577,13804.764,61,80,76
2025-01-05 07:15,23563.193,16219.021,5901.577,13804.764,64,47,52
2025-01-05 07:30,23563.307,16219.021,5901.577,13804.764,53,58,79
2025-01-05 07:45,23563.396,16219.021,5901.577,13804.764,56,56,61
2025-01-05 08:00,23563.468,16219.021,5901.580,13804.764,46,66,26
2025-01-05 08:15,23563.543,16219.021,5901.591,13804.764,72,38,25
2025-01-05 08:30,23563.603,16219.021,5901.607,13804.764,25,33,66
2025-01-05 08:45,23563.640,16219.021,5901.637,13804.764,25,33,29
2025-01-05 09:00,23563.640,16219.021,5901.697,13804.764,47,7,47
2025-01-05 09:15,23563.640,16219.021,5901.758,13804.764,38,45,13
2025-01-05 09:30,23563.640,16219.021,5901.817,13804.764,18,24,29
2025-01-05 09:45,23563.640,16219.021,5901.884,13804.764,32,31,29
2025-01-05 10:00,23563.668,16219.021,5901.937,13804.764,29,22,31
2025-01-05 10:15,23563.668,16219.021,5902.019,13804.764,47,9,1
2025-01-05 10:30,23563.689,16219.021,5902.086,13804.764,33,25,15
2025-01-05 10:45,23563.689,16219.021,5902.166,13804.764,15,31,35
2025-01-05 11:00,23563.689,16219.021,5902.254,13804.764,31,46,41
2025-01-05 11:15,23563.689,16219.021,5902.356,13804.764,22,10,8
2025-01-05 11:30,23563.689,16219.021,5902.458,13804.764,34,41,3
2025-01-05 11:45,23563.737,16219.021,5902.533,13804.764,58,19,62
2025-01-05 12:00,23563.758,16219.021,5902.606,13804.764,11,52,15
2025-01-05 12:15,23563.830,16219.021,5902.664,13804.764,64,65,63
2025-01-05 12:30,23563.907,16219.021,5902.746,13804.764,28,27,57
2025-01-05 12:45,23563.917,16219.021,5902.833,13804.764,20,37,20
2025-01-05 13:00,23564.069,16219.021,5902.866,13804.764,64,59,51
2025-01-05 13:15,23564.132,16219.021,5902.932,13804.764,38,44,36
2025-01-05 13:30,23564.174,16219.021,5903.009,13804.764,43,50,27
2025-01-05 13:45,23564.239,16219.021,5903.078,13804.764,27,63,60
2025-01-05 14:00,23564.307,16219.021,5903.132,13804.764,58,53,23
2025-01-05 14:15,23564.477,16219.021,5903.151,13804.764,86,100,100
2025-01-05 14:30,23564.699,16219.021,5903.151,13804.764,110,79,80
2025-01-05 14:45,23564.910,16219.021,5903.151,13804.764,103,90,65
2025-01-05 15:00,23565.091,16219.021,5903.154,13804.764,97,99,96
2025-01-05 15:15,23565.302,16219.021,5903.154,13804.764,86,110,72
2025-01-05 15:30,23565.481,16219.021,5903.154,13804.764,66,81,63
2025-01-05 15:45,23565.642,16219.021,5903.154,13804.764,99,90,69
2025-01-05 16:00,23565.812,16219.021,5903.154,13804.764,103,105,56
2025-01-05 16:15,23565.994,16219.021,5903.154,13804.764,90,77,58
2025-01-05 16:30,23566.150,16219.021,5903.154,13804.764,79,103,66
2025-01-05 16:45,23566.259,16219.021,5903.154,13804.764,69,52,54
2025-01-05 17:00,23566.369,16219.021,5903.154,13804.764,75,80,56
2025-01-05 17:15,23566.488,16219.021,5903.154,13804.764,86,45,40
2025-01-05 17:30,23566.585,16219.021,5903.154,13804.764,42,80,52
2025-01-05 17:45,23566.660,16219.021,5903.154,13804.764,45,54,45
2025-01-05 18:00,23566.729,16219.021,5903.154,13804.764,51,52,55
2025-01-05 18:15,23566.811,16219.021,5903.154,13804.764,50,63,29
2025-01-05 18:30,23566.908,16219.021,5903.154,13804.764,33,51,55
2025-01-05 18:45,23566.969,16219.021,5903.154,13804.764,36,57,51
2025-01-05 19:00,23567.043,16219.021,5903.154,13804.764,44,42,53
2025-01-05 19:15,23567.108,16219.021,5903.154,13804.764,41,52,69
2025-01-05 19:30,23567.178,16219.021,5903.154,13804.764,64,55,59
2025-01-05 19:45,23567.262,16219.021,5903.154,13804.764,29,54,46
2025-01-05 20:00,23567.347,16219.021,5903.154,13804.764,57,50,52
2025-01-05 20:15,23567.466,16219.021,5903.154,13804.764,49,60,55
2025-01-05 20:30,23567.583,16219.021,5903.154,13804.764,51,65,55
2025-01-05 20:45,23567.709,16219.021,5903.154,13804.764,80,94,52
2025-01-05 21:00,23567.814,16219.021,5903.154,13804.764,59,43,67
2025-01-05 21:15,23567.984,16219.021,5903.154,13804.764,108,94,51
2025-01-05 21:30,23568.121,16219.021,5903.154,13804.764,75,65,85
2025-01-05 21:45,23568.301,16219.021,5903.154,13804.764,106,94,62
2025-01-05 22:00,23568.435,16219.021,5903.154,13804.764,91,73,90
2025-01-05 22:15,23568.791,16219.021,5903.154,13804.764,161,149,140
2025-01-05 22:30,23569.261,16219.021,5903.154,13804.764,198,166,190
2025-01-05 22:45,23569.690,16219.021,5903.154,13804.764,188,190,133
2025-01-05 23:00,23570.020,16219.021,5903.154,13804.764,125,156,137
2025-01-05 23:15,23570.527,16219.021,5903.154,13804.764,202,225,173
2025-01-05 23:30,23570.908,16219.021,5903.154,13804.764,149,147,146
2025-01-05 23:45,23571.321,16219.021,5903.154,13804.764,158,172,146
2025-01-06 00:00,23571.660,16219.021,5903.154,13804.764,150,127,123
2025-01-06 00:15,23571.955,16219.021,5903.154,13804.764,108,110,134
2025-01-06 00:30,23572.225,16219.021,5903.154,13804.764,107,127,111
2025-01-06 00:45,23572.462,16219.021,5903.154,13804.764,111,103,75
2025-01-06 01:00,23572.843,16219.021,5903.154,13804.764,154,174,120
2025-01-06 01:15,23573.107,16219.021,5903.154,13804.764,107,125,90
2025-01-06 01:30,23573.413,16219.021,5903.154,13804.764,135,120,116
2025-01-06 01:45,23573.697,16219.021,5903.154,13804.764,124,100,132
2025-01-06 02:00,23573.990,16219.021,5903.154,13804.764,126,102,133
2025-01-06 02:15,23574.308,16219.021,5903.154,13804.764,161,115,131
2025-01-06 02:30,23574.768,16219.021,5903.154,13804.764,180,172,166
2025-01-06 02:45,23575.189,16219.021,5903.154,13804.764,187,167,164
2025-01-06 03:00,23575.553,16219.021,5903.154,13804.764,149,156,148
2025-01-06 03:15,23575.987,16219.021,5903.154,13804.764,191,189,135
2025-01-06 03:30,23576.340,16219.021,5903.154,13804.764,130,134,128
2025-01-06 03:45,23576.741,16219.021,5903.154,13804.764,148,176,144
2025-01-06 04:00,23577.138,16219.021,5903.154,13804.764,179,149,154
2025-01-06 04:15,23577.487,16219.021,5903.154,13804.764,150,161,107
2025-01-06 04:30,23577.992,16219.021,5903.154,13804.764,188,200,186
2025-01-06 04:45,23578.384,16219.021,5903.154,13804.764,163,182,145
2025-01-06 05:00,23578.675,16219.021,5903.154,13804.764,149,115,105
2025-01-06 05:15,23578.994,16219.021,5903.154,13804.764,160,140,131
2025-01-06 05:30,23579.430,16219.021,5903.154,13804.764,159,188,137
2025-01-06 05:45,23579.806,16219.021,5903.154,13804.764,165,179,115
2025-01-06 06:00,23580.152,16219.021,5903.154,13804.764,148,127,150
2025-01-06 06:15,23580.554,16219.021,5903.154,13804.764,142,168,136
2025-01-06 06:30,23580.958,16219.021,5903.154,13804.764,148,190,136
2025-01-06 06:45,23581.334,16219.021,5903.154,13804.764,176,170,152
2025-01-06 07:00,23581.334,16219.148,5903.154,13804.764,57,47,74
2025-01-06 07:15,23581.334,16219.242,5903.154,13804.764,53,78,46
2025-01-06 07:30,23581.334,16219.327,5903.154,13804.764,72,35,33
2025-01-06 07:45,23581.334,16219.431,5903.154,13804.764,53,77,39
2025-01-06 08:00,23581.334,16219.484,5903.154,13804.774,38,33,63
2025-01-06 08:15,23581.334,16219.533,5903.154,13804.791,57,34,54
2025-01-06 08:30,23581.334,16219.577,5903.154,13804.813,64,20,38
2025-01-06 08:45,23581.334,16219.595,5903.154,13804.850,29,35,36
2025-01-06 09:00,23581.334,16219.595,5903.154,13804.895,46,5,46
2025-01-06 09:15,23581.334,16219.595,5903.154,13804.957,4,50,34
2025-01-06 09:30,23581.334,16219.617,5903.154,13805.009,38,24,26
2025-01-06 09:45,23581.334,16219.617,5903.154,13805.087,36,31,50
2025-01-06 10:00,23581.334,16219.617,5903.154,13805.150,6,40,50
2025-01-06 10:15,23581.334,16219.617,5903.154,13805.251,10,28,29
2025-01-06 10:30,23581.334,16219.654,5903.154,13805.306,56,20,51
2025-01-06 10:45,23581.334,16219.675,5903.154,13805.380,12,48,29
2025-01-06 11:00,23581.334,16219.675,5903.154,13805.464,10,3,25
2025-01-06 11:15,23581.334,16219.683,5903.154,13805.556,30,44,7
2025-01-06 11:30,23581.334,16219.683,5903.154,13805.663,8,37,14
2025-01-06 11:45,23581.334,16219.695,5903.154,13805.747,25,11,30
2025-01-06 12:00,23581.334,16219.712,5903.154,13805.837,10,51,11
2025-01-06 12:15,23581.334,16219.764,5903.154,13805.902,41,66,63
2025-01-06 12:30,23581.334,16219.815,5903.154,13805.989,21,50,51
2025-01-06 12:45,23581.334,16219.932,5903.154,13806.033,86,53,75
2025-01-06 13:00,23581.334,16220.056,5903.154,13806.091,71,56,42
2025-01-06 13:15,23581.334,16220.088,5903.154,13806.171,57,35,31
2025-01-06 13:30,23581.334,16220.153,5903.154,13806.240,39,63,24
2025-01-06 13:45,23581.334,16220.304,5903.154,13806.268,70,101,89
2025-01-06 14:00,23581.334,16220.511,5903.154,13806.271,85,105,100
2025-01-06 14:15,23581.334,16220.693,5903.154,13806.285,66,113,104
2025-01-06 14:30,23581.334,16220.831,5903.154,13806.311,79,88,79
2025-01-06 14:45,23581.334,16221.045,5903.154,13806.311,97,94,72
2025-01-06 15:00,23581.334,16221.248,5903.154,13806.311,105,114,72
2025-01-06 15:15,23581.334,16221.456,5903.154,13806.311,73,109,66
2025-01-06 15:30,23581.334,16221.591,5903.154,13806.311,97,72,72
2025-01-06 15:45,23581.334,16221.766,5903.154,13806.311,88,105,77
2025-01-06 16:00,23581.334,16221.919,5903.154,13806.311,70,58,64
2025-01-06 16:15,23581.334,16222.098,5903.154,13806.311,71,96,73
2025-01-06 16:30,23581.334,16222.243,5903.154,13806.311,93,91,47
2025-01-06 16:45,23581.334,16222.365,5903.154,13806.311,57,45,51
2025-01-06 17:00,23581.334,16222.479,5903.154,13806.311,78,43,53
2025-01-06 17:15,23581.334,16222.601,5903.154,13806.311,42,87,44
2025-01-06 17:30,23581.334,16222.684,5903.154,13806.311,62,62,74
2025-01-06 17:45,23581.334,16222.767,5903.154,13806.311,76,78,41
2025-01-06 18:00,23581.334,16222.838,5903.154,13806.311,45,51,38
2025-01-06 18:15,23581.334,16222.912,5903.154,13806.311,65,29,53
2025-01-06 18:30,23581.334,16222.988,5903.154,13806.311,62,36,45
2025-01-06 18:45,23581.334,16223.082,5903.154,13806.311,75,78,35
2025-01-06 19:00,23581.334,16223.162,5903.154,13806.311,28,43,26
2025-01-06 19:15,23581.334,16223.237,5903.154,13806.311,28,61,67
2025-01-06 19:30,23581.334,16223.316,5903.154,13806.311,53,73,43
2025-01-06 19:45,23581.334,16223.381,5903.154,13806.311,54,65,22
2025-01-06 20:00,23581.334,16223.489,5903.154,13806.311,62,41,61
2025-01-06 20:15,23581.334,16223.603,5903.154,13806.311,44,74,63
2025-01-06 20:30,23581.334,16223.689,5903.154,13806.311,49,77,64
2025-01-06 20:45,23581.334,16223.793,5903.154,13806.311,85,85,43
2025-01-06 21:00,23581.334,16223.917,5903.154,13806.311,52,43,63
2025-01-06 21:15,23581.334,16224.051,5903.154,13806.311,90,46,61
2025-01-06 21:30,23581.334,16224.204,5903.154,13806.311,99,72,51
2025-01-06 21:45,23581.334,16224.397,5903.154,13806.311,70,76,102
2025-01-06 22:00,23581.334,16224.512,5903.154,13806.311,73,66,78
2025-01-06 22:15,23581.334,16224.870,5903.154,13806.311,162,131,139
2025-01-06 22:30,23581.334,16225.318,5903.154,13806.311,192,159,161
2025-01-06 22:45,23581.334,16225.615,5903.154,13806.311,124,129,133
2025-01-06 23:00,23581.682,16225.615,5903.154,13806.311,135,125,116
2025-01-06 23:15,23582.139,16225.615,5903.154,13806.311,166,170,165
2025-01-06 23:30,23582.514,16225.615,5903.154,13806.311,180,144,140
2025-01-06 23:45,23582.857,16225.615,5903.154,13806.311,130,163,121
2025-01-07 00:00,23583.183,16225.615,5903.154,13806.311,134,123,102
2025-01-07 00:15,23583.564,16225.615,5903.154,13806.311,136,176,133
2025-01-07 00:30,23583.959,16225.615,5903.154,13806.311,163,166,153
2025-01-07 00:45,23584.224,16225.615,5903.154,13806.311,143,101,86
2025-01-07 01:00,23584.610,16225.615,5903.154,13806.311,142,146,140
2025-01-07 01:15,23584.966,16225.615,5903.154,13806.311,161,161,122
2025-01-07 01:30,23585.219,16225.615,5903.154,13806.311,100,129,103
2025-01-07 01:45,23585.483,16225.615,5903.154,13806.311,113,99,81
2025-01-07 02:00,23585.745,16225.615,5903.154,13806.311,118,137,103
2025-01-07 02:15,23586.087,16225.615,5903.154,13806.311,141,132,113
2025-01-07 02:30,23586.450,16225.615,5903.154,13806.311,166,166,147
2025-01-07 02:45,23586.785,16225.615,5903.154,13806.311,152,147,103
2025-01-07 03:00,23587.146,16225.615,5903.154,13806.311,167,159,123
2025-01-07 03:15,23587.611,16225.615,5903.154,13806.311,186,212,184
2025-01-07 03:30,23588.019,16225.615,5903.154,13806.311,178,174,142
2025-01-07 03:45,23588.341,16225.615,5903.154,13806.311,126,113,145
2025-01-07 04:00,23588.815,16225.615,5903.154,13806.311,187,214,179
2025-01-07 04:15,23589.328,16225.615,5903.154,13806.311,221,194,170
2025-01-07 04:30,23589.795,16225.615,5903.154,13806.311,211,177,175
2025-01-07 04:45,23590.258,16225.615,5903.154,13806.311,173,173,154
2025-01-07 05:00,23590.718,16225.615,5903.154,13806.311,197,161,182
2025-01-07 05:15,23591.203,16225.615,5903.154,13806.311,205,181,176
2025-01-07 05:30,23591.506,16225.615,5903.154,13806.311,108,119,128
2025-01-07 05:45,23591.879,16225.615,5903.154,13806.311,169,142,119
2025-01-07 06:00,23592.168,16225.615,5903.154,13806.311,121,104,87
2025-01-07 06:15,23592.560,16225.615,5903.154,13806.311,144,170,140
2025-01-07 06:30,23592.873,16225.615,5903.154,13806.311,134,146,100
2025-01-07 06:45,23593.168,16225.615,5903.154,13806.311,148,129,138
2025-01-07 07:00,23593.168,16225.733,5903.154,13806.311,86,76,79
2025-01-07 07:15,23593.168,16225.849,5903.154,13806.311,82,77,45
2025-01-07 07:30,23593.168,16225.962,5903.154,13806.311,50,85,33
2025-01-07 07:45,23593.168,16226.074,5903.154,13806.311,88,75,35
2025-01-07 08:00,23593.168,16226.146,5903.154,13806.313,64,39,61
2025-01-07 08:15,23593.168,16226.234,5903.154,13806.317,77,34,41
2025-01-07 08:30,23593.168,16226.272,5903.154,13806.340,18,58,53
2025-01-07 08:45,23593.168,16226.318,5903.154,13806.369,32,29,28
2025-01-07 09:00,23593.168,16226.322,5903.154,13806.418,47,1,3
2025-01-07 09:15,23593.168,16226.341,5903.154,13806.464,32,37,29
2025-01-07 09:30,23593.168,16226.341,5903.154,13806.523,50,36,41
2025-01-07 09:45,23593.168,16226.341,5903.154,13806.600,2,18,1
2025-01-07 10:00,23593.168,16226.357,5903.154,13806.658,15,29,14
2025-01-07 10:15,23593.168,16226.357,5903.154,13806.747,5,21,38
2025-01-07 10:30,23593.168,16226.357,5903.154,13806.844,27,41,10
2025-01-07 10:45,23593.168,16226.357,5903.154,13806.931,21,13,12
2025-01-07 11:00,23593.168,16226.357,5903.154,13807.018,34,16,42
2025-01-07 11:15,23593.168,16226.357,5903.154,13807.099,36,35,31
2025-01-07 11:30,23593.168,16226.372,5903.154,13807.175,23,47,44
2025-01-07 11:45,23593.168,16226.372,5903.154,13807.268,10,40,18
2025-01-07 12:00,23593.168,16226.373,5903.154,13807.369,50,25,30
2025-01-07 12:15,23593.168,16226.434,5903.154,13807.440,55,45,29
2025-01-07 12:30,23593.168,16226.484,5903.154,13807.510,19,33,43
2025-01-07 12:45,23593.168,16226.524,5903.154,13807.585,16,22,59
2025-01-07 13:00,23593.168,16226.548,5903.154,13807.670,42,34,55
2025-01-07 13:15,23593.168,16226.650,5903.154,13807.729,68,61,64
2025-01-07 13:30,23593.168,16226.812,5903.154,13807.768,71,86,67
2025-01-07 13:45,23593.168,16227.014,5903.154,13807.778,102,106,93
2025-01-07 14:00,23593.168,16227.162,5903.154,13807.813,58,99,72
2025-01-07 14:15,23593.168,16227.386,5903.154,13807.813,90,86,69
2025-01-07 14:30,23593.168,16227.609,5903.154,13807.813,117,86,104
2025-01-07 14:45,23593.168,16227.824,5903.154,13807.813,79,80,88
2025-01-07 15:00,23593.168,16227.997,5903.154,13807.813,93,89,51
2025-01-07 15:15,23593.168,16228.172,5903.154,13807.813,87,68,78
2025-01-07 15:30,23593.168,16228.341,5903.154,13807.813,64,64,86
2025-01-07 15:45,23593.168,16228.521,5903.154,13807.813,85,89,70
2025-01-07 16:00,23593.168,16228.668,5903.154,13807.813,53,62,61
2025-01-07 16:15,23593.168,16228.820,5903.154,13807.813,78,55,70
2025-01-07 16:30,23593.168,16228.940,5903.154,13807.813,88,71,52
2025-01-07 16:45,23593.168,16229.029,5903.154,13807.813,50,50,43
2025-01-07 17:00,23593.168,16229.173,5903.154,13807.813,64,58,62
2025-01-07 17:15,23593.168,16229.281,5903.154,13807.813,54,83,58
2025-01-07 17:30,23593.168,16229.359,5903.154,13807.813,53,74,54
2025-01-07 17:45,23593.168,16229.478,5903.154,13807.813,73,91,45
2025-01-07 18:00,23593.168,16229.581,5903.154,13807.813,85,69,66
2025-01-07 18:15,23593.168,16229.651,5903.154,13807.813,27,39,23
2025-01-07 18:30,23593.168,16229.755,5903.154,13807.813,53,59,60
2025-01-07 18:45,23593.168,16229.842,5903.154,13807.813,31,45,49
2025-01-07 19:00,23593.168,16229.920,5903.154,13807.813,57,64,58
2025-01-07 19:15,23593.168,16229.984,5903.154,13807.813,69,66,24
2025-01-07 19:30,23593.168,16230.061,5903.154,13807.813,63,76,36
2025-01-07 19:45,23593.168,16230.156,5903.154,13807.813,49,73,54
2025-01-07 20:00,23593.168,16230.267,5903.154,13807.813,82,39,63
2025-01-07 20:15,23593.168,16230.373,5903.154,13807.813,37,51,47
2025-01-07 20:30,23593.168,16230.506,5903.154,13807.813,91,87,56
2025-01-07 20:45,23593.168,16230.610,5903.154,13807.813,52,49,60
2025-01-07 21:00,23593.168,16230.733,5903.154,13807.813,80,49,36
2025-01-07 21:15,23593.168,16230.877,5903.154,13807.813,73,85,84
2025-01-07 21:30,23593.168,16230.998,5903.154,13807.813,72,46,57
2025-01-07 21:45,23593.168,16231.160,5903.154,13807.813,72,97,93
2025-01-07 22:00,23593.168,16231.333,5903.154,13807.813,93,108,66
2025-01-07 22:15,23593.168,16231.768,5903.154,13807.813,190,177,172
2025-01-07 22:30,23593.168,16232.062,5903.154,13807.813,133,120,104
2025-01-07 22:45,23593.168,16232.423,5903.154,13807.813,163,171,144
2025-01-07 23:00,23593.520,16232.423,5903.154,13807.813,166,157,145
2025-01-07 23:15,23594.009,16232.423,5903.154,13807.813,203,190,156
2025-01-07 23:30,23594.496,16232.423,5903.154,13807.813,176,200,154
2025-01-07 23:45,23594.949,16232.423,5903.154,13807.813,169,201,156
2025-01-08 00:00,23595.192,16232.423,5903.154,13807.813,104,111,122
2025-01-08 00:15,23595.466,16232.423,5903.154,13807.813,125,103,112
2025-01-08 00:30,23595.796,16232.423,5903.154,13807.813,154,119,128
2025-01-08 00:45,23596.109,16232.423,5903.154,13807.813,133,142,112
2025-01-08 01:00,23596.502,16232.423,5903.154,13807.813,149,158,143
2025-01-08 01:15,23596.910,16232.423,5903.154,13807.813,151,162,167
2025-01-08 01:30,23597.165,16232.423,5903.154,13807.813,100,109,116
2025-01-08 01:45,23597.504,16232.423,5903.154,13807.813,167,128,137
2025-01-08 02:00,23597.860,16232.423,5903.154,13807.813,129,132,145
2025-01-08 02:15,23598.212,16232.423,5903.154,13807.813,153,147,105
2025-01-08 02:30,23598.520,16232.423,5903.154,13807.813,107,127,140
2025-01-08 02:45,23598.831,16232.423,5903.154,13807.813,148,154,108
2025-01-08 03:00,23599.307,16232.423,5903.154,13807.813,172,190,174
2025-01-08 03:15,23599.622,16232.423,5903.154,13807.813,129,128,123
2025-01-08 03:30,23600.042,16232.423,5903.154,13807.813,190,155,147
2025-01-08 03:45,23600.439,16232.423,5903.154,13807.813,148,163,120
2025-01-08 04:00,23600.894,16232.423,5903.154,13807.813,205,160,173
2025-01-08 04:15,23601.203,16232.423,5903.154,13807.813,158,110,116
2025-01-08 04:30,23601.542,16232.423,5903.154,13807.813,121,156,104
2025-01-08 04:45,23601.971,16232.423,5903.154,13807.813,194,157,154
2025-01-08 05:00,23602.272,16232.423,5903.154,13807.813,149,114,103
2025-01-08 05:15,23602.684,16232.423,5903.154,13807.813,186,150,165
2025-01-08 05:30,23603.087,16232.423,5903.154,13807.813,167,147,152
2025-01-08 05:45,23603.370,16232.423,5903.154,13807.813,105,130,96
2025-01-08 06:00,23603.789,16232.423,5903.154,13807.813,158,168,170
2025-01-08 06:15,23604.067,16232.423,5903.154,13807.813,110,141,113
2025-01-08 06:30,23604.305,16232.423,5903.154,13807.813,90,119,113
2025-01-08 06:45,23604.723,16232.423,5903.154,13807.813,150,192,171
2025-01-08 07:00,23604.723,16232.524,5903.154,13807.813,53,51,59
2025-01-08 07:15,23604.723,16232.654,5903.154,13807.813,63,68,81
2025-01-08 07:30,23604.723,16232.767,5903.154,13807.813,87,41,33
2025-01-08 07:45,23604.723,16232.865,5903.154,13807.813,56,62,68
2025-01-08 08:00,23604.723,16232.958,5903.154,13807.813,53,43,35
2025-01-08 08:15,23604.723,16233.051,5903.154,13807.815,56,76,57
2025-01-08 08:30,23604.723,16233.098,5903.154,13807.840,23,24,58
2025-01-08 08:45,23604.723,16233.147,5903.154,13807.870,23,43,51
2025-01-08 09:00,23604.723,16233.167,5903.154,13807.910,46,31,55
2025-01-08 09:15,23604.723,16233.167,5903.154,13807.965,46,8,30
2025-01-08 09:30,23604.723,16233.167,5903.154,13808.039,2,4,16
2025-01-08 09:45,23604.723,16233.167,5903.154,13808.119,33,49,47
2025-01-08 10:00,23604.723,16233.167,5903.154,13808.198,42,21,33
2025-01-08 10:15,23604.723,16233.167,5903.154,13808.271,42,46,15
2025-01-08 10:30,23604.723,16233.167,5903.154,13808.352,9,35,39
2025-01-08 10:45,23604.723,16233.186,5903.154,13808.415,36,37,15
2025-01-08 11:00,23604.723,16233.199,5903.154,13808.484,21,7,36
2025-01-08 11:15,23604.723,16233.224,5903.154,13808.557,23,13,36
2025-01-08 11:30,23604.723,16233.241,5903.154,13808.638,36,33,25
2025-01-08 11:45,23604.723,16233.281,5903.154,13808.709,19,38,37
2025-01-08 12:00,23604.723,16233.343,5903.154,13808.773,71,59,57
2025-01-08 12:15,23604.723,16233.420,5903.154,13808.848,67,68,51
2025-01-08 12:30,23604.723,16233.436,5903.154,13808.941,19,34,25
2025-01-08 12:45,23604.723,16233.518,5903.154,13809.008,70,51,69
2025-01-08 13:00,23604.723,16233.555,5903.154,13809.084,12,33,32
2025-01-08 13:15,23604.723,16233.697,5903.154,13809.134,82,72,86
2025-01-08 13:30,23604.723,16233.884,5903.154,13809.152,110,112,102
2025-01-08 13:45,23604.723,16233.978,5903.154,13809.197,40,58,41
2025-01-08 14:00,23604.723,16234.156,5903.154,13809.217,68,110,79
2025-01-08 14:15,23604.723,16234.340,5903.154,13809.222,71,113,83
2025-01-08 14:30,23604.723,16234.510,5903.154,13809.233,90,59,83
2025-01-08 14:45,23604.723,16234.672,5903.154,13809.244,93,86,80
2025-01-08 15:00,23604.723,16234.880,5903.154,13809.244,83,118,70
2025-01-08 15:15,23604.723,16235.063,5903.154,13809.244,83,95,78
2025-01-08 15:30,23604.723,16235.234,5903.154,13809.244,74,76,76
2025-01-08 15:45,23604.723,16235.430,5903.154,13809.244,76,76,84
2025-01-08 16:00,23604.723,16235.612,5903.154,13809.244,107,98,74
2025-01-08 16:15,23604.723,16235.790,5903.154,13809.244,74,75,92
2025-01-08 16:30,23604.723,16235.939,5903.154,13809.244,60,97,85
2025-01-08 16:45,23604.723,16236.040,5903.154,13809.244,75,55,75
2025-01-08 17:00,23604.723,16236.149,5903.154,13809.244,73,79,77
2025-01-08 17:15,23604.723,16236.277,5903.154,13809.244,62,71,38
2025-01-08 17:30,23604.723,16236.351,5903.154,13809.244,68,29,34
2025-01-08 17:45,23604.723,16236.465,5903.154,13809.244,82,55,43
2025-01-08 18:00,23604.723,16236.567,5903.154,13809.244,83,69,32
2025-01-08 18:15,23604.723,16236.651,5903.154,13809.244,72,76,60
2025-01-08 18:30,23604.723,16236.746,5903.154,13809.244,48,65,78
2025-01-08 18:45,23604.723,16236.836,5903.154,13809.244,34,55,51
2025-01-08 19:00,23604.723,16236.930,5903.154,13809.244,67,35,28
2025-01-08 19:15,23604.723,16236.997,5903.154,13809.244,51,37,59
2025-01-08 19:30,23604.723,16237.087,5903.154,13809.244,65,78,65
